# Motion State
# Angle Units : degrees
# Time        	centreOfRotation	centreOfMass	rotation	velocity	omega
0.206         	(0.000000e+00 7.655743e-01 0.000000e+00)	(0.000000e+00 7.655743e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.364719e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.208         	(0.000000e+00 7.682432e-01 0.000000e+00)	(0.000000e+00 7.682432e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.304166e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.21          	(0.000000e+00 7.707909e-01 0.000000e+00)	(0.000000e+00 7.707909e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.243407e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.212         	(0.000000e+00 7.732169e-01 0.000000e+00)	(0.000000e+00 7.732169e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.182452e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.214         	(0.000000e+00 7.755207e-01 0.000000e+00)	(0.000000e+00 7.755207e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.121311e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.216         	(0.000000e+00 7.777021e-01 0.000000e+00)	(0.000000e+00 7.777021e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.059992e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.218         	(0.000000e+00 7.797607e-01 0.000000e+00)	(0.000000e+00 7.797607e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 9.985057e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.22          	(0.000000e+00 7.816961e-01 0.000000e+00)	(0.000000e+00 7.816961e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 9.368619e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.222         	(0.000000e+00 7.835081e-01 0.000000e+00)	(0.000000e+00 7.835081e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 8.750701e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.224         	(0.000000e+00 7.851964e-01 0.000000e+00)	(0.000000e+00 7.851964e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 8.131401e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.226         	(0.000000e+00 7.867607e-01 0.000000e+00)	(0.000000e+00 7.867607e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.510818e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.228         	(0.000000e+00 7.882008e-01 0.000000e+00)	(0.000000e+00 7.882008e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.889048e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.23          	(0.000000e+00 7.895163e-01 0.000000e+00)	(0.000000e+00 7.895163e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.266190e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.232         	(0.000000e+00 7.907072e-01 0.000000e+00)	(0.000000e+00 7.907072e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.642343e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.234         	(0.000000e+00 7.917733e-01 0.000000e+00)	(0.000000e+00 7.917733e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.017604e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.236         	(0.000000e+00 7.927143e-01 0.000000e+00)	(0.000000e+00 7.927143e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.392074e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.238         	(0.000000e+00 7.935301e-01 0.000000e+00)	(0.000000e+00 7.935301e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.765850e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.24          	(0.000000e+00 7.942206e-01 0.000000e+00)	(0.000000e+00 7.942206e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.139031e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.242         	(0.000000e+00 7.947857e-01 0.000000e+00)	(0.000000e+00 7.947857e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.511716e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.244         	(0.000000e+00 7.952253e-01 0.000000e+00)	(0.000000e+00 7.952253e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.884005e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.246         	(0.000000e+00 7.955393e-01 0.000000e+00)	(0.000000e+00 7.955393e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.255996e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.248         	(0.000000e+00 7.957277e-01 0.000000e+00)	(0.000000e+00 7.957277e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.277894e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.25          	(0.000000e+00 7.957904e-01 0.000000e+00)	(0.000000e+00 7.957904e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.167805e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.252         	(0.000000e+00 7.957275e-01 0.000000e+00)	(0.000000e+00 7.957275e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.288229e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.254         	(0.000000e+00 7.955389e-01 0.000000e+00)	(0.000000e+00 7.955389e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.257030e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.256         	(0.000000e+00 7.952247e-01 0.000000e+00)	(0.000000e+00 7.952247e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.885038e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.258         	(0.000000e+00 7.947849e-01 0.000000e+00)	(0.000000e+00 7.947849e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.512749e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.26          	(0.000000e+00 7.942196e-01 0.000000e+00)	(0.000000e+00 7.942196e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.140062e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.262         	(0.000000e+00 7.935289e-01 0.000000e+00)	(0.000000e+00 7.935289e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.766880e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.264         	(0.000000e+00 7.927128e-01 0.000000e+00)	(0.000000e+00 7.927128e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.393103e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.266         	(0.000000e+00 7.917716e-01 0.000000e+00)	(0.000000e+00 7.917716e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.018633e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.268         	(0.000000e+00 7.907054e-01 0.000000e+00)	(0.000000e+00 7.907054e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.643370e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.27          	(0.000000e+00 7.895143e-01 0.000000e+00)	(0.000000e+00 7.895143e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.267215e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.272         	(0.000000e+00 7.881985e-01 0.000000e+00)	(0.000000e+00 7.881985e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.890071e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.274         	(0.000000e+00 7.867582e-01 0.000000e+00)	(0.000000e+00 7.867582e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.511839e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.276         	(0.000000e+00 7.851937e-01 0.000000e+00)	(0.000000e+00 7.851937e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -8.132421e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.278         	(0.000000e+00 7.835053e-01 0.000000e+00)	(0.000000e+00 7.835053e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -8.751719e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.28          	(0.000000e+00 7.816931e-01 0.000000e+00)	(0.000000e+00 7.816931e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -9.369634e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.282         	(0.000000e+00 7.797574e-01 0.000000e+00)	(0.000000e+00 7.797574e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -9.986070e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.284         	(0.000000e+00 7.776986e-01 0.000000e+00)	(0.000000e+00 7.776986e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.060093e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.286         	(0.000000e+00 7.755170e-01 0.000000e+00)	(0.000000e+00 7.755170e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.121411e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.288         	(0.000000e+00 7.732130e-01 0.000000e+00)	(0.000000e+00 7.732130e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.182553e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.29          	(0.000000e+00 7.707868e-01 0.000000e+00)	(0.000000e+00 7.707868e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.243507e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.292         	(0.000000e+00 7.682390e-01 0.000000e+00)	(0.000000e+00 7.682390e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.304266e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.294         	(0.000000e+00 7.655698e-01 0.000000e+00)	(0.000000e+00 7.655698e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.364818e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.296         	(0.000000e+00 7.627797e-01 0.000000e+00)	(0.000000e+00 7.627797e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.425155e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.298         	(0.000000e+00 7.598691e-01 0.000000e+00)	(0.000000e+00 7.598691e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.485267e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.3           	(0.000000e+00 7.568386e-01 0.000000e+00)	(0.000000e+00 7.568386e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.545144e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.302         	(0.000000e+00 7.536886e-01 0.000000e+00)	(0.000000e+00 7.536886e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.604777e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.304         	(0.000000e+00 7.504195e-01 0.000000e+00)	(0.000000e+00 7.504195e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.664157e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.306         	(0.000000e+00 7.470319e-01 0.000000e+00)	(0.000000e+00 7.470319e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.723274e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.308         	(0.000000e+00 7.435264e-01 0.000000e+00)	(0.000000e+00 7.435264e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.782119e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.31          	(0.000000e+00 7.399035e-01 0.000000e+00)	(0.000000e+00 7.399035e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.840682e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.312         	(0.000000e+00 7.361637e-01 0.000000e+00)	(0.000000e+00 7.361637e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.898955e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.314         	(0.000000e+00 7.323076e-01 0.000000e+00)	(0.000000e+00 7.323076e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.956928e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.316         	(0.000000e+00 7.283360e-01 0.000000e+00)	(0.000000e+00 7.283360e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.014592e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.318         	(0.000000e+00 7.242493e-01 0.000000e+00)	(0.000000e+00 7.242493e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.071938e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.32          	(0.000000e+00 7.200482e-01 0.000000e+00)	(0.000000e+00 7.200482e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.128956e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.322         	(0.000000e+00 7.157335e-01 0.000000e+00)	(0.000000e+00 7.157335e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.185639e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.324         	(0.000000e+00 7.113057e-01 0.000000e+00)	(0.000000e+00 7.113057e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.241976e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.326         	(0.000000e+00 7.067656e-01 0.000000e+00)	(0.000000e+00 7.067656e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.297959e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.328         	(0.000000e+00 7.021138e-01 0.000000e+00)	(0.000000e+00 7.021138e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.353579e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.33          	(0.000000e+00 6.973512e-01 0.000000e+00)	(0.000000e+00 6.973512e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.408828e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.332         	(0.000000e+00 6.924785e-01 0.000000e+00)	(0.000000e+00 6.924785e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.463696e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.334         	(0.000000e+00 6.874964e-01 0.000000e+00)	(0.000000e+00 6.874964e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.518176e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.336         	(0.000000e+00 6.824058e-01 0.000000e+00)	(0.000000e+00 6.824058e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.572257e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.338         	(0.000000e+00 6.772074e-01 0.000000e+00)	(0.000000e+00 6.772074e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.625933e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.34          	(0.000000e+00 6.719021e-01 0.000000e+00)	(0.000000e+00 6.719021e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.679193e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.342         	(0.000000e+00 6.664906e-01 0.000000e+00)	(0.000000e+00 6.664906e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.732031e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.344         	(0.000000e+00 6.609740e-01 0.000000e+00)	(0.000000e+00 6.609740e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.784437e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.346         	(0.000000e+00 6.553529e-01 0.000000e+00)	(0.000000e+00 6.553529e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.836404e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.348         	(0.000000e+00 6.496283e-01 0.000000e+00)	(0.000000e+00 6.496283e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.887922e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.35          	(0.000000e+00 6.438012e-01 0.000000e+00)	(0.000000e+00 6.438012e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.938985e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.352         	(0.000000e+00 6.378724e-01 0.000000e+00)	(0.000000e+00 6.378724e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.989583e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.354         	(0.000000e+00 6.318429e-01 0.000000e+00)	(0.000000e+00 6.318429e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.039710e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.356         	(0.000000e+00 6.257136e-01 0.000000e+00)	(0.000000e+00 6.257136e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.089356e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.358         	(0.000000e+00 6.194855e-01 0.000000e+00)	(0.000000e+00 6.194855e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.138514e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.36          	(0.000000e+00 6.131595e-01 0.000000e+00)	(0.000000e+00 6.131595e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.187177e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.362         	(0.000000e+00 6.067367e-01 0.000000e+00)	(0.000000e+00 6.067367e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.235337e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.364         	(0.000000e+00 6.002182e-01 0.000000e+00)	(0.000000e+00 6.002182e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.282986e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.366         	(0.000000e+00 5.936048e-01 0.000000e+00)	(0.000000e+00 5.936048e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.330116e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.368         	(0.000000e+00 5.868977e-01 0.000000e+00)	(0.000000e+00 5.868977e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.376720e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.37          	(0.000000e+00 5.800979e-01 0.000000e+00)	(0.000000e+00 5.800979e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.422791e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.372         	(0.000000e+00 5.732065e-01 0.000000e+00)	(0.000000e+00 5.732065e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.468322e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.374         	(0.000000e+00 5.662246e-01 0.000000e+00)	(0.000000e+00 5.662246e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.513305e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.376         	(0.000000e+00 5.591533e-01 0.000000e+00)	(0.000000e+00 5.591533e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.557733e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.378         	(0.000000e+00 5.519937e-01 0.000000e+00)	(0.000000e+00 5.519937e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.601599e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.38          	(0.000000e+00 5.447469e-01 0.000000e+00)	(0.000000e+00 5.447469e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.644897e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.382         	(0.000000e+00 5.374141e-01 0.000000e+00)	(0.000000e+00 5.374141e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.687619e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.384         	(0.000000e+00 5.299964e-01 0.000000e+00)	(0.000000e+00 5.299964e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.729759e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.386         	(0.000000e+00 5.224951e-01 0.000000e+00)	(0.000000e+00 5.224951e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.771309e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.388         	(0.000000e+00 5.149112e-01 0.000000e+00)	(0.000000e+00 5.149112e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.812264e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.39          	(0.000000e+00 5.072460e-01 0.000000e+00)	(0.000000e+00 5.072460e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.852618e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.392         	(0.000000e+00 4.995007e-01 0.000000e+00)	(0.000000e+00 4.995007e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.892362e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.394         	(0.000000e+00 4.916766e-01 0.000000e+00)	(0.000000e+00 4.916766e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.931492e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.396         	(0.000000e+00 4.837748e-01 0.000000e+00)	(0.000000e+00 4.837748e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.970002e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.398         	(0.000000e+00 4.757966e-01 0.000000e+00)	(0.000000e+00 4.757966e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.007884e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.4           	(0.000000e+00 4.677432e-01 0.000000e+00)	(0.000000e+00 4.677432e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.045134e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.402         	(0.000000e+00 4.596160e-01 0.000000e+00)	(0.000000e+00 4.596160e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.081744e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.404         	(0.000000e+00 4.514163e-01 0.000000e+00)	(0.000000e+00 4.514163e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.117710e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.406         	(0.000000e+00 4.431452e-01 0.000000e+00)	(0.000000e+00 4.431452e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.153026e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
0.408         	(0.000000e+00 4.348041e-01 0.000000e+00)	(0.000000e+00 4.348041e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.187686e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
