# Motion State
# Angle Units : degrees
# Time        	centreOfRotation	centreOfMass	rotation	velocity	omega
2.861         	(0.000000e+00 -6.455648e-01 0.000000e+00)	(0.000000e+00 -6.455648e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.383698e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.862         	(0.000000e+00 -6.421683e-01 0.000000e+00)	(0.000000e+00 -6.421683e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.409251e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.863         	(0.000000e+00 -6.387463e-01 0.000000e+00)	(0.000000e+00 -6.387463e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.434670e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.864         	(0.000000e+00 -6.352990e-01 0.000000e+00)	(0.000000e+00 -6.352990e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.459954e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.865         	(0.000000e+00 -6.318265e-01 0.000000e+00)	(0.000000e+00 -6.318265e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.485102e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.866         	(0.000000e+00 -6.283289e-01 0.000000e+00)	(0.000000e+00 -6.283289e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.510115e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.867         	(0.000000e+00 -6.248063e-01 0.000000e+00)	(0.000000e+00 -6.248063e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.534989e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.868         	(0.000000e+00 -6.212590e-01 0.000000e+00)	(0.000000e+00 -6.212590e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.559725e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.869         	(0.000000e+00 -6.176869e-01 0.000000e+00)	(0.000000e+00 -6.176869e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.584321e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.87          	(0.000000e+00 -6.140904e-01 0.000000e+00)	(0.000000e+00 -6.140904e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.608777e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.871         	(0.000000e+00 -6.104695e-01 0.000000e+00)	(0.000000e+00 -6.104695e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.633091e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.872         	(0.000000e+00 -6.068243e-01 0.000000e+00)	(0.000000e+00 -6.068243e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.657263e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.873         	(0.000000e+00 -6.031550e-01 0.000000e+00)	(0.000000e+00 -6.031550e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.681292e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.874         	(0.000000e+00 -5.994618e-01 0.000000e+00)	(0.000000e+00 -5.994618e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.705176e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.875         	(0.000000e+00 -5.957447e-01 0.000000e+00)	(0.000000e+00 -5.957447e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.728914e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.876         	(0.000000e+00 -5.920040e-01 0.000000e+00)	(0.000000e+00 -5.920040e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.752507e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.877         	(0.000000e+00 -5.882398e-01 0.000000e+00)	(0.000000e+00 -5.882398e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.775952e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.878         	(0.000000e+00 -5.844522e-01 0.000000e+00)	(0.000000e+00 -5.844522e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.799249e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.879         	(0.000000e+00 -5.806414e-01 0.000000e+00)	(0.000000e+00 -5.806414e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.822397e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.88          	(0.000000e+00 -5.768075e-01 0.000000e+00)	(0.000000e+00 -5.768075e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.845395e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.881         	(0.000000e+00 -5.729506e-01 0.000000e+00)	(0.000000e+00 -5.729506e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.868242e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.882         	(0.000000e+00 -5.690711e-01 0.000000e+00)	(0.000000e+00 -5.690711e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.890938e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.883         	(0.000000e+00 -5.651688e-01 0.000000e+00)	(0.000000e+00 -5.651688e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.913480e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.884         	(0.000000e+00 -5.612442e-01 0.000000e+00)	(0.000000e+00 -5.612442e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.935869e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.885         	(0.000000e+00 -5.572972e-01 0.000000e+00)	(0.000000e+00 -5.572972e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.958104e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.886         	(0.000000e+00 -5.533280e-01 0.000000e+00)	(0.000000e+00 -5.533280e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.980183e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.887         	(0.000000e+00 -5.493369e-01 0.000000e+00)	(0.000000e+00 -5.493369e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.002106e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.888         	(0.000000e+00 -5.453239e-01 0.000000e+00)	(0.000000e+00 -5.453239e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.023871e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.889         	(0.000000e+00 -5.412892e-01 0.000000e+00)	(0.000000e+00 -5.412892e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.045479e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.89          	(0.000000e+00 -5.372330e-01 0.000000e+00)	(0.000000e+00 -5.372330e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.066928e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.891         	(0.000000e+00 -5.331555e-01 0.000000e+00)	(0.000000e+00 -5.331555e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.088217e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.892         	(0.000000e+00 -5.290567e-01 0.000000e+00)	(0.000000e+00 -5.290567e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.109346e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.893         	(0.000000e+00 -5.249368e-01 0.000000e+00)	(0.000000e+00 -5.249368e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.130313e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.894         	(0.000000e+00 -5.207961e-01 0.000000e+00)	(0.000000e+00 -5.207961e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.151118e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.895         	(0.000000e+00 -5.166347e-01 0.000000e+00)	(0.000000e+00 -5.166347e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.171760e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.896         	(0.000000e+00 -5.124527e-01 0.000000e+00)	(0.000000e+00 -5.124527e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.192238e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.897         	(0.000000e+00 -5.082503e-01 0.000000e+00)	(0.000000e+00 -5.082503e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.212551e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.898         	(0.000000e+00 -5.040277e-01 0.000000e+00)	(0.000000e+00 -5.040277e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.232699e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.899         	(0.000000e+00 -4.997850e-01 0.000000e+00)	(0.000000e+00 -4.997850e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.252681e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.9           	(0.000000e+00 -4.955224e-01 0.000000e+00)	(0.000000e+00 -4.955224e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.272495e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.901         	(0.000000e+00 -4.912401e-01 0.000000e+00)	(0.000000e+00 -4.912401e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.292142e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.902         	(0.000000e+00 -4.869382e-01 0.000000e+00)	(0.000000e+00 -4.869382e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.311620e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.903         	(0.000000e+00 -4.826169e-01 0.000000e+00)	(0.000000e+00 -4.826169e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.330928e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.904         	(0.000000e+00 -4.782764e-01 0.000000e+00)	(0.000000e+00 -4.782764e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.350067e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.905         	(0.000000e+00 -4.739169e-01 0.000000e+00)	(0.000000e+00 -4.739169e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.369034e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.906         	(0.000000e+00 -4.695384e-01 0.000000e+00)	(0.000000e+00 -4.695384e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.387829e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.907         	(0.000000e+00 -4.651413e-01 0.000000e+00)	(0.000000e+00 -4.651413e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.406452e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.908         	(0.000000e+00 -4.607256e-01 0.000000e+00)	(0.000000e+00 -4.607256e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.424902e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.909         	(0.000000e+00 -4.562916e-01 0.000000e+00)	(0.000000e+00 -4.562916e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.443178e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.91          	(0.000000e+00 -4.518394e-01 0.000000e+00)	(0.000000e+00 -4.518394e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.461279e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.911         	(0.000000e+00 -4.473691e-01 0.000000e+00)	(0.000000e+00 -4.473691e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.479205e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.912         	(0.000000e+00 -4.428810e-01 0.000000e+00)	(0.000000e+00 -4.428810e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.496955e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.913         	(0.000000e+00 -4.383753e-01 0.000000e+00)	(0.000000e+00 -4.383753e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.514528e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.914         	(0.000000e+00 -4.338521e-01 0.000000e+00)	(0.000000e+00 -4.338521e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.531923e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.915         	(0.000000e+00 -4.293115e-01 0.000000e+00)	(0.000000e+00 -4.293115e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.549140e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.916         	(0.000000e+00 -4.247539e-01 0.000000e+00)	(0.000000e+00 -4.247539e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.566178e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.917         	(0.000000e+00 -4.201793e-01 0.000000e+00)	(0.000000e+00 -4.201793e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.583037e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.918         	(0.000000e+00 -4.155879e-01 0.000000e+00)	(0.000000e+00 -4.155879e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.599715e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.919         	(0.000000e+00 -4.109799e-01 0.000000e+00)	(0.000000e+00 -4.109799e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.616212e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.92          	(0.000000e+00 -4.063556e-01 0.000000e+00)	(0.000000e+00 -4.063556e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.632528e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.921         	(0.000000e+00 -4.017150e-01 0.000000e+00)	(0.000000e+00 -4.017150e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.648662e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.922         	(0.000000e+00 -3.970583e-01 0.000000e+00)	(0.000000e+00 -3.970583e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.664612e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.923         	(0.000000e+00 -3.923858e-01 0.000000e+00)	(0.000000e+00 -3.923858e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.680380e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.924         	(0.000000e+00 -3.876977e-01 0.000000e+00)	(0.000000e+00 -3.876977e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.695963e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.925         	(0.000000e+00 -3.829940e-01 0.000000e+00)	(0.000000e+00 -3.829940e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.711361e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.926         	(0.000000e+00 -3.782750e-01 0.000000e+00)	(0.000000e+00 -3.782750e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.726574e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.927         	(0.000000e+00 -3.735409e-01 0.000000e+00)	(0.000000e+00 -3.735409e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.741601e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.928         	(0.000000e+00 -3.687919e-01 0.000000e+00)	(0.000000e+00 -3.687919e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.756441e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.929         	(0.000000e+00 -3.640282e-01 0.000000e+00)	(0.000000e+00 -3.640282e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.771094e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.93          	(0.000000e+00 -3.592498e-01 0.000000e+00)	(0.000000e+00 -3.592498e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.785559e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.931         	(0.000000e+00 -3.544571e-01 0.000000e+00)	(0.000000e+00 -3.544571e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.799836e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.932         	(0.000000e+00 -3.496503e-01 0.000000e+00)	(0.000000e+00 -3.496503e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.813924e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.933         	(0.000000e+00 -3.448294e-01 0.000000e+00)	(0.000000e+00 -3.448294e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.827823e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.934         	(0.000000e+00 -3.399947e-01 0.000000e+00)	(0.000000e+00 -3.399947e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.841531e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.935         	(0.000000e+00 -3.351464e-01 0.000000e+00)	(0.000000e+00 -3.351464e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.855049e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.936         	(0.000000e+00 -3.302847e-01 0.000000e+00)	(0.000000e+00 -3.302847e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.868376e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.937         	(0.000000e+00 -3.254098e-01 0.000000e+00)	(0.000000e+00 -3.254098e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.881511e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.938         	(0.000000e+00 -3.205218e-01 0.000000e+00)	(0.000000e+00 -3.205218e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.894454e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.939         	(0.000000e+00 -3.156209e-01 0.000000e+00)	(0.000000e+00 -3.156209e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.907204e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.94          	(0.000000e+00 -3.107075e-01 0.000000e+00)	(0.000000e+00 -3.107075e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.919761e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.941         	(0.000000e+00 -3.057815e-01 0.000000e+00)	(0.000000e+00 -3.057815e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.932124e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.942         	(0.000000e+00 -3.008433e-01 0.000000e+00)	(0.000000e+00 -3.008433e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.944293e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.943         	(0.000000e+00 -2.958930e-01 0.000000e+00)	(0.000000e+00 -2.958930e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.956267e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.944         	(0.000000e+00 -2.909309e-01 0.000000e+00)	(0.000000e+00 -2.909309e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.968046e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.945         	(0.000000e+00 -2.859570e-01 0.000000e+00)	(0.000000e+00 -2.859570e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.979630e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.946         	(0.000000e+00 -2.809717e-01 0.000000e+00)	(0.000000e+00 -2.809717e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.991017e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.947         	(0.000000e+00 -2.759751e-01 0.000000e+00)	(0.000000e+00 -2.759751e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.002208e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.948         	(0.000000e+00 -2.709674e-01 0.000000e+00)	(0.000000e+00 -2.709674e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.013202e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.949         	(0.000000e+00 -2.659488e-01 0.000000e+00)	(0.000000e+00 -2.659488e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.023998e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.95          	(0.000000e+00 -2.609195e-01 0.000000e+00)	(0.000000e+00 -2.609195e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.034596e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.951         	(0.000000e+00 -2.558797e-01 0.000000e+00)	(0.000000e+00 -2.558797e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.044996e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.952         	(0.000000e+00 -2.508296e-01 0.000000e+00)	(0.000000e+00 -2.508296e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.055197e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.953         	(0.000000e+00 -2.457694e-01 0.000000e+00)	(0.000000e+00 -2.457694e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.065199e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.954         	(0.000000e+00 -2.406993e-01 0.000000e+00)	(0.000000e+00 -2.406993e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.075002e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.955         	(0.000000e+00 -2.356195e-01 0.000000e+00)	(0.000000e+00 -2.356195e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.084604e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.956         	(0.000000e+00 -2.305302e-01 0.000000e+00)	(0.000000e+00 -2.305302e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.094006e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.957         	(0.000000e+00 -2.254316e-01 0.000000e+00)	(0.000000e+00 -2.254316e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.103208e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.958         	(0.000000e+00 -2.203239e-01 0.000000e+00)	(0.000000e+00 -2.203239e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.112208e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.959         	(0.000000e+00 -2.152073e-01 0.000000e+00)	(0.000000e+00 -2.152073e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.121007e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.96          	(0.000000e+00 -2.100820e-01 0.000000e+00)	(0.000000e+00 -2.100820e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.129604e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
2.961         	(0.000000e+00 -2.049482e-01 0.000000e+00)	(0.000000e+00 -2.049482e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.137999e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
